,Series_reference,Data_value,Suppressed
4335,BDCQ.SF2IICA,4063.49,
4336,BDCQ.SF2IICA,4136.036,
4337,BDCQ.SF2IICA,4303.676,
4338,BDCQ.SF2IICA,4265.642,
4339,BDCQ.SF2IICA,4374.925,
4340,BDCQ.SF2IICA,4414.748,
4341,BDCQ.SF2IICA,4670.753,
4342,BDCQ.SF2IICA,4554.501,
4343,BDCQ.SF2IICA,4657.224,
4344,BDCQ.SF2IICA,4724.032,
4345,BDCQ.SF2IICA,4962.357,
4346,BDCQ.SF2IICA,4731.799,
4347,BDCQ.SF2IICA,4861.404,
4348,BDCQ.SF2IICA,4844.531,
4349,BDCQ.SF2IICA,5110.669,
4350,BDCQ.SF2IICA,4917.014,
4351,BDCQ.SF2IICA,3368.629,
4352,BDCQ.SF2IICA,3840.413,
4353,BDCQ.SF2IICA,4131.547,
4354,BDCQ.SF2IICA,4101.554,
4355,BDCQ.SF2IICA,4559.581,
4356,BDCQ.SF2IICA,4527.678,
4357,BDCQ.SF2IICA,5018.969,
4358,BDCQ.SF2IICA,4930.616,
4359,BDCQ.SF2IICA,5748.233,
4360,BDCQ.SF2IICA,6381.796,
4361,BDCQ.SF2IICA,6439.375,
4362,BDCQ.SF2IICA,6080.105,
4363,BDCQ.SF2IICA,6175.028,
4364,BDCQ.SF2IICA,6220.583,
4365,BDCQ.SF2JJ1CA,1970.738,
4366,BDCQ.SF2JJ1CA,2206.073,
4367,BDCQ.SF2JJ1CA,2125.183,
4368,BDCQ.SF2JJ1CA,2005.618,
4369,BDCQ.SF2JJ1CA,2130.263,
4370,BDCQ.SF2JJ1CA,2249.979,
4371,BDCQ.SF2JJ1CA,2102.66,
4372,BDCQ.SF2JJ1CA,2006.725,
4373,BDCQ.SF2JJ1CA,2035.142,
4374,BDCQ.SF2JJ1CA,2129.167,
4375,BDCQ.SF2JJ1CA,2232.89,
4376,BDCQ.SF2JJ1CA,2129.856,
4377,BDCQ.SF2JJ1CA,2300.842,
4378,BDCQ.SF2JJ1CA,2321.751,
4379,BDCQ.SF2JJ1CA,2423.456,
4380,BDCQ.SF2JJ1CA,2125.17,
4381,BDCQ.SF2JJ1CA,1851.64,
4382,BDCQ.SF2JJ1CA,2180.023,
4383,BDCQ.SF2JJ1CA,2362.876,
4384,BDCQ.SF2JJ1CA,2202.698,
4385,BDCQ.SF2JJ1CA,2290.544,
4386,BDCQ.SF2JJ1CA,2417.397,
4387,BDCQ.SF2JJ1CA,2731.315,
4388,BDCQ.SF2JJ1CA,2414.98,
4389,BDCQ.SF2JJ1CA,2527.329,
4390,BDCQ.SF2JJ1CA,2718.618,
4391,BDCQ.SF2JJ1CA,2882.183,
4392,BDCQ.SF2JJ1CA,2709.429,
4393,BDCQ.SF2JJ1CA,2787.094,
4394,BDCQ.SF2JJ1CA,2916.883,
4395,BDCQ.SF2JJCA,1970.738,
4396,BDCQ.SF2JJCA,2206.073,
4397,BDCQ.SF2JJCA,2125.183,
4398,BDCQ.SF2JJCA,2005.618,
4399,BDCQ.SF2JJCA,2130.263,
4400,BDCQ.SF2JJCA,2249.979,
4401,BDCQ.SF2JJCA,2102.66,
4402,BDCQ.SF2JJCA,2006.725,
4403,BDCQ.SF2JJCA,2035.142,
4404,BDCQ.SF2JJCA,2129.167,
4405,BDCQ.SF2JJCA,2232.89,
4406,BDCQ.SF2JJCA,2129.856,
4407,BDCQ.SF2JJCA,2300.842,
4408,BDCQ.SF2JJCA,2321.751,
4409,BDCQ.SF2JJCA,2423.456,
4410,BDCQ.SF2JJCA,2125.17,
4411,BDCQ.SF2JJCA,1851.64,
4412,BDCQ.SF2JJCA,2180.023,
4413,BDCQ.SF2JJCA,2362.876,
4414,BDCQ.SF2JJCA,2202.698,
4415,BDCQ.SF2JJCA,2290.544,
4416,BDCQ.SF2JJCA,2417.397,
4417,BDCQ.SF2JJCA,2731.315,
4418,BDCQ.SF2JJCA,2414.98,
4419,BDCQ.SF2JJCA,2527.329,
4420,BDCQ.SF2JJCA,2718.618,
4421,BDCQ.SF2JJCA,2882.183,
4422,BDCQ.SF2JJCA,2709.429,
4423,BDCQ.SF2JJCA,2787.094,
4424,BDCQ.SF2JJCA,2916.883,
4425,BDCQ.SF2LL1CA,3666.144,
4426,BDCQ.SF2LL1CA,3753.868,
4427,BDCQ.SF2LL1CA,3883.048,
4428,BDCQ.SF2LL1CA,3609.321,
4429,BDCQ.SF2LL1CA,3755.61,
4430,BDCQ.SF2LL1CA,3853.619,
4431,BDCQ.SF2LL1CA,4244.373,
4432,BDCQ.SF2LL1CA,3919.556,
4433,BDCQ.SF2LL1CA,4239.028,
4434,BDCQ.SF2LL1CA,4336.773,
4435,BDCQ.SF2LL1CA,4788.088,
4436,BDCQ.SF2LL1CA,4337.574,
4437,BDCQ.SF2LL1CA,4499.564,
4438,BDCQ.SF2LL1CA,4624.867,
4439,BDCQ.SF2LL1CA,5075.438,
4440,BDCQ.SF2LL1CA,4279.018,
4441,BDCQ.SF2LL1CA,3501.964,
4442,BDCQ.SF2LL1CA,4316.113,
4443,BDCQ.SF2LL1CA,4880.191,
4444,BDCQ.SF2LL1CA,4666.301,
4445,BDCQ.SF2LL1CA,5017.399,
4446,BDCQ.SF2LL1CA,4937.825,
4447,BDCQ.SF2LL1CA,5523.098,
4448,BDCQ.SF2LL1CA,4893.7,
4449,BDCQ.SF2LL1CA,5300.058,
4450,BDCQ.SF2LL1CA,5320.782,
4451,BDCQ.SF2LL1CA,5417.713,
4452,BDCQ.SF2LL1CA,4885.192,
4453,BDCQ.SF2LL1CA,5276.446,
4454,BDCQ.SF2LL1CA,5239.514,
4455,BDCQ.SF2LLCA,3666.144,
4456,BDCQ.SF2LLCA,3753.868,
4457,BDCQ.SF2LLCA,3883.048,
4458,BDCQ.SF2LLCA,3609.321,
4459,BDCQ.SF2LLCA,3755.61,
4460,BDCQ.SF2LLCA,3853.619,
4461,BDCQ.SF2LLCA,4244.373,
4462,BDCQ.SF2LLCA,3919.556,
4463,BDCQ.SF2LLCA,4239.028,
4464,BDCQ.SF2LLCA,4336.773,
4465,BDCQ.SF2LLCA,4788.088,
4466,BDCQ.SF2LLCA,4337.574,
4467,BDCQ.SF2LLCA,4499.564,
4468,BDCQ.SF2LLCA,4624.867,
4469,BDCQ.SF2LLCA,5075.438,
4470,BDCQ.SF2LLCA,4279.018,
4471,BDCQ.SF2LLCA,3501.964,
4472,BDCQ.SF2LLCA,4316.113,
4473,BDCQ.SF2LLCA,4880.191,
4474,BDCQ.SF2LLCA,4666.301,
4475,BDCQ.SF2LLCA,5017.399,
4476,BDCQ.SF2LLCA,4937.825,
4477,BDCQ.SF2LLCA,5523.098,
4478,BDCQ.SF2LLCA,4893.7,
4479,BDCQ.SF2LLCA,5300.058,
4480,BDCQ.SF2LLCA,5320.782,
4481,BDCQ.SF2LLCA,5417.713,
4482,BDCQ.SF2LLCA,4885.192,
4483,BDCQ.SF2LLCA,5276.446,
4484,BDCQ.SF2LLCA,5239.514,
4485,BDCQ.SF2MN1CA,4021.339,
4486,BDCQ.SF2MN1CA,3942.364,
4487,BDCQ.SF2MN1CA,4048.225,
4488,BDCQ.SF2MN1CA,3863.504,
4489,BDCQ.SF2MN1CA,4297.593,
4490,BDCQ.SF2MN1CA,4290.188,
4491,BDCQ.SF2MN1CA,4479.352,
4492,BDCQ.SF2MN1CA,4157.549,
4493,BDCQ.SF2MN1CA,4740.408,
4494,BDCQ.SF2MN1CA,4740.973,
4495,BDCQ.SF2MN1CA,5049.7,
4496,BDCQ.SF2MN1CA,4634.699,
4497,BDCQ.SF2MN1CA,5191.417,
4498,BDCQ.SF2MN1CA,5138.297,
4499,BDCQ.SF2MN1CA,5338.202,
4500,BDCQ.SF2MN1CA,4736.102,
4501,BDCQ.SF2MN1CA,4372.731,
4502,BDCQ.SF2MN1CA,5085.325,
4503,BDCQ.SF2MN1CA,5273.212,
4504,BDCQ.SF2MN1CA,4852.331,
4505,BDCQ.SF2MN1CA,5827.492,
4506,BDCQ.SF2MN1CA,5631.932,
4507,BDCQ.SF2MN1CA,6088.644,
4508,BDCQ.SF2MN1CA,5546.301,
4509,BDCQ.SF2MN1CA,6260.75,
4510,BDCQ.SF2MN1CA,6578.61,
4511,BDCQ.SF2MN1CA,6786.025,
4512,BDCQ.SF2MN1CA,6073.846,
4513,BDCQ.SF2MN1CA,6773.675,
4514,BDCQ.SF2MN1CA,6862.927,
4515,BDCQ.SF2MN2CA,2052.551,
4516,BDCQ.SF2MN2CA,2021.719,
4517,BDCQ.SF2MN2CA,1981.094,
4518,BDCQ.SF2MN2CA,1840.911,
4519,BDCQ.SF2MN2CA,2244.945,
4520,BDCQ.SF2MN2CA,2205.213,
4521,BDCQ.SF2MN2CA,2280.958,
4522,BDCQ.SF2MN2CA,2171.203,
4523,BDCQ.SF2MN2CA,2677.136,
4524,BDCQ.SF2MN2CA,2302.323,
4525,BDCQ.SF2MN2CA,2400.784,
4526,BDCQ.SF2MN2CA,2210.944,
4527,BDCQ.SF2MN2CA,2388.433,
4528,BDCQ.SF2MN2CA,2397.567,
4529,BDCQ.SF2MN2CA,2445.759,
4530,BDCQ.SF2MN2CA,2164.4,
4531,BDCQ.SF2MN2CA,2122.386,
4532,BDCQ.SF2MN2CA,2140.2,
4533,BDCQ.SF2MN2CA,1994.778,
4534,BDCQ.SF2MN2CA,1822.044,
4535,BDCQ.SF2MN2CA,2576.261,
4536,BDCQ.SF2MN2CA,2451.26,
4537,BDCQ.SF2MN2CA,2221.696,
4538,BDCQ.SF2MN2CA,1921.087,
4539,BDCQ.SF2MN2CA,2745.071,
4540,BDCQ.SF2MN2CA,2811.428,
4541,BDCQ.SF2MN2CA,2729.428,
4542,BDCQ.SF2MN2CA,2502.522,
4543,BDCQ.SF2MN2CA,2922.714,
4544,BDCQ.SF2MN2CA,2922.127,
4545,BDCQ.SF2MNCA,6073.89,
4546,BDCQ.SF2MNCA,5964.083,
4547,BDCQ.SF2MNCA,6029.319,
4548,BDCQ.SF2MNCA,5704.415,
4549,BDCQ.SF2MNCA,6542.538,
4550,BDCQ.SF2MNCA,6495.401,
4551,BDCQ.SF2MNCA,6760.31,
4552,BDCQ.SF2MNCA,6328.752,
4553,BDCQ.SF2MNCA,7417.544,
4554,BDCQ.SF2MNCA,7043.296,
4555,BDCQ.SF2MNCA,7450.484,
4556,BDCQ.SF2MNCA,6845.643,
4557,BDCQ.SF2MNCA,7579.85,
4558,BDCQ.SF2MNCA,7535.864,
4559,BDCQ.SF2MNCA,7783.961,
4560,BDCQ.SF2MNCA,6900.502,
4561,BDCQ.SF2MNCA,6495.117,
4562,BDCQ.SF2MNCA,7225.524,
4563,BDCQ.SF2MNCA,7267.99,
4564,BDCQ.SF2MNCA,6674.375,
4565,BDCQ.SF2MNCA,8403.753,
4566,BDCQ.SF2MNCA,8083.192,
4567,BDCQ.SF2MNCA,8310.34,
4568,BDCQ.SF2MNCA,7467.388,
4569,BDCQ.SF2MNCA,9005.821,
4570,BDCQ.SF2MNCA,9390.038,
4571,BDCQ.SF2MNCA,9515.452,
4572,BDCQ.SF2MNCA,8576.368,
4573,BDCQ.SF2MNCA,9696.388,
4574,BDCQ.SF2MNCA,9785.054,
4575,BDCQ.SF2PP1CA,263.075,
4576,BDCQ.SF2PP1CA,257.967,
4577,BDCQ.SF2PP1CA,269.813,
4578,BDCQ.SF2PP1CA,252.415,
4579,BDCQ.SF2PP1CA,273.018,
4580,BDCQ.SF2PP1CA,281.884,
4581,BDCQ.SF2PP1CA,275.156,
4582,BDCQ.SF2PP1CA,257.718,
4583,BDCQ.SF2PP1CA,273.013,
4584,BDCQ.SF2PP1CA,292.676,
4585,BDCQ.SF2PP1CA,284.101,
4586,BDCQ.SF2PP1CA,262.626,
4587,BDCQ.SF2PP1CA,279.077,
4588,BDCQ.SF2PP1CA,325.261,
4589,BDCQ.SF2PP1CA,322.311,
4590,BDCQ.SF2PP1CA,293.901,
4591,BDCQ.SF2PP1CA,231.894,
4592,BDCQ.SF2PP1CA,287.145,
4593,BDCQ.SF2PP1CA,309.002,
4594,BDCQ.SF2PP1CA,276.116,
4595,BDCQ.SF2PP1CA,285.814,
4596,BDCQ.SF2PP1CA,274.296,
4597,BDCQ.SF2PP1CA,288.306,
4598,BDCQ.SF2PP1CA,276.222,
4599,BDCQ.SF2PP1CA,324.06,
4600,BDCQ.SF2PP1CA,334.734,
4601,BDCQ.SF2PP1CA,341.01,
4602,BDCQ.SF2PP1CA,314.982,
4603,BDCQ.SF2PP1CA,366.556,
4604,BDCQ.SF2PP1CA,351.378,
4605,BDCQ.SF2PPCA,263.075,
4606,BDCQ.SF2PPCA,257.967,
4607,BDCQ.SF2PPCA,269.813,
4608,BDCQ.SF2PPCA,252.415,
4609,BDCQ.SF2PPCA,273.018,
4610,BDCQ.SF2PPCA,281.884,
4611,BDCQ.SF2PPCA,275.156,
4612,BDCQ.SF2PPCA,257.718,
4613,BDCQ.SF2PPCA,273.013,
4614,BDCQ.SF2PPCA,292.676,
4615,BDCQ.SF2PPCA,284.101,
4616,BDCQ.SF2PPCA,262.626,
4617,BDCQ.SF2PPCA,279.077,
4618,BDCQ.SF2PPCA,325.261,
4619,BDCQ.SF2PPCA,322.311,
4620,BDCQ.SF2PPCA,293.901,
4621,BDCQ.SF2PPCA,231.894,
4622,BDCQ.SF2PPCA,287.145,
4623,BDCQ.SF2PPCA,309.002,
4624,BDCQ.SF2PPCA,276.116,
4625,BDCQ.SF2PPCA,285.814,
4626,BDCQ.SF2PPCA,274.296,
4627,BDCQ.SF2PPCA,288.306,
4628,BDCQ.SF2PPCA,276.222,
4629,BDCQ.SF2PPCA,324.06,
4630,BDCQ.SF2PPCA,334.734,
4631,BDCQ.SF2PPCA,341.01,
4632,BDCQ.SF2PPCA,314.982,
4633,BDCQ.SF2PPCA,366.556,
4634,BDCQ.SF2PPCA,351.378,
4635,BDCQ.SF2QQ1CA,1468.732,
4636,BDCQ.SF2QQ1CA,1495.453,
4637,BDCQ.SF2QQ1CA,1406.741,
4638,BDCQ.SF2QQ1CA,1416.155,
4639,BDCQ.SF2QQ1CA,1515.218,
4640,BDCQ.SF2QQ1CA,1538.883,
4641,BDCQ.SF2QQ1CA,1539.485,
4642,BDCQ.SF2QQ1CA,1482.096,
4643,BDCQ.SF2QQ1CA,1669.13,
4644,BDCQ.SF2QQ1CA,1687.126,
4645,BDCQ.SF2QQ1CA,1577.766,
4646,BDCQ.SF2QQ1CA,1557.697,
4647,BDCQ.SF2QQ1CA,1741.591,
4648,BDCQ.SF2QQ1CA,1758.76,
4649,BDCQ.SF2QQ1CA,1796.746,
4650,BDCQ.SF2QQ1CA,1761.188,
4651,BDCQ.SF2QQ1CA,1705.672,
4652,BDCQ.SF2QQ1CA,2015.292,
4653,BDCQ.SF2QQ1CA,2022.907,
4654,BDCQ.SF2QQ1CA,1889.15,
4655,BDCQ.SF2QQ1CA,2126.942,
4656,BDCQ.SF2QQ1CA,2110.467,
4657,BDCQ.SF2QQ1CA,2148.434,
4658,BDCQ.SF2QQ1CA,2068.205,
4659,BDCQ.SF2QQ1CA,2372.666,
4660,BDCQ.SF2QQ1CA,2447.896,
4661,BDCQ.SF2QQ1CA,2373.845,
4662,BDCQ.SF2QQ1CA,2242.18,
4663,BDCQ.SF2QQ1CA,2481.656,
4664,BDCQ.SF2QQ1CA,2514.009,
4665,BDCQ.SF2QQCA,1468.732,
4666,BDCQ.SF2QQCA,1495.453,
4667,BDCQ.SF2QQCA,1406.741,
4668,BDCQ.SF2QQCA,1416.155,
4669,BDCQ.SF2QQCA,1515.218,
4670,BDCQ.SF2QQCA,1538.883,
4671,BDCQ.SF2QQCA,1539.485,
4672,BDCQ.SF2QQCA,1482.096,
4673,BDCQ.SF2QQCA,1669.13,
4674,BDCQ.SF2QQCA,1687.126,
4675,BDCQ.SF2QQCA,1577.766,
4676,BDCQ.SF2QQCA,1557.697,
4677,BDCQ.SF2QQCA,1741.591,
4678,BDCQ.SF2QQCA,1758.76,
4679,BDCQ.SF2QQCA,1796.746,
4680,BDCQ.SF2QQCA,1761.188,
4681,BDCQ.SF2QQCA,1705.672,
4682,BDCQ.SF2QQCA,2015.292,
4683,BDCQ.SF2QQCA,2022.907,
4684,BDCQ.SF2QQCA,1889.15,
4685,BDCQ.SF2QQCA,2126.942,
4686,BDCQ.SF2QQCA,2110.467,
4687,BDCQ.SF2QQCA,2148.434,
4688,BDCQ.SF2QQCA,2068.205,
4689,BDCQ.SF2QQCA,2372.666,
4690,BDCQ.SF2QQCA,2447.896,
4691,BDCQ.SF2QQCA,2373.845,
4692,BDCQ.SF2QQCA,2242.18,
4693,BDCQ.SF2QQCA,2481.656,
4694,BDCQ.SF2QQCA,2514.009,
4695,BDCQ.SF2RS1CA,571.562,
4696,BDCQ.SF2RS1CA,573.242,
4697,BDCQ.SF2RS1CA,623.546,
4698,BDCQ.SF2RS1CA,575.078,
4699,BDCQ.SF2RS1CA,607.575,
4700,BDCQ.SF2RS1CA,586.347,
4701,BDCQ.SF2RS1CA,603.444,
4702,BDCQ.SF2RS1CA,621.422,
4703,BDCQ.SF2RS1CA,649.2,
4704,BDCQ.SF2RS1CA,652.041,
4705,BDCQ.SF2RS1CA,709.224,
4706,BDCQ.SF2RS1CA,674.433,
4707,BDCQ.SF2RS1CA,682.74,
4708,BDCQ.SF2RS1CA,675.864,
4709,BDCQ.SF2RS1CA,744.659,
4710,BDCQ.SF2RS1CA,696.0,
4711,BDCQ.SF2RS1CA,427.642,
4712,BDCQ.SF2RS1CA,602.856,
4713,BDCQ.SF2RS1CA,699.474,
4714,BDCQ.SF2RS1CA,652.224,
4715,BDCQ.SF2RS1CA,730.902,
4716,BDCQ.SF2RS1CA,650.6,
4717,BDCQ.SF2RS1CA,605.37,
4718,BDCQ.SF2RS1CA,581.824,
4719,BDCQ.SF2RS1CA,666.007,
4720,BDCQ.SF2RS1CA,749.718,
4721,BDCQ.SF2RS1CA,802.141,
4722,BDCQ.SF2RS1CA,758.744,
4723,BDCQ.SF2RS1CA,786.585,
4724,BDCQ.SF2RS1CA,902.3,
4725,BDCQ.SF2RS2CA,1384.423,
4726,BDCQ.SF2RS2CA,1402.993,
4727,BDCQ.SF2RS2CA,1462.745,
4728,BDCQ.SF2RS2CA,1362.83,
4729,BDCQ.SF2RS2CA,1449.193,
4730,BDCQ.SF2RS2CA,1558.657,
4731,BDCQ.SF2RS2CA,1519.367,
4732,BDCQ.SF2RS2CA,1437.247,
4733,BDCQ.SF2RS2CA,1554.656,
4734,BDCQ.SF2RS2CA,1616.389,
4735,BDCQ.SF2RS2CA,1619.946,
4736,BDCQ.SF2RS2CA,1531.721,
4737,BDCQ.SF2RS2CA,1637.857,
4738,BDCQ.SF2RS2CA,1742.6,
4739,BDCQ.SF2RS2CA,1728.472,
4740,BDCQ.SF2RS2CA,1563.468,
4741,BDCQ.SF2RS2CA,1309.058,
4742,BDCQ.SF2RS2CA,1728.879,
4743,BDCQ.SF2RS2CA,1724.505,
4744,BDCQ.SF2RS2CA,1653.04,
4745,BDCQ.SF2RS2CA,1834.033,
4746,BDCQ.SF2RS2CA,1782.289,
4747,BDCQ.SF2RS2CA,1865.567,
4748,BDCQ.SF2RS2CA,1815.403,
4749,BDCQ.SF2RS2CA,1978.559,
4750,BDCQ.SF2RS2CA,2110.608,
4751,BDCQ.SF2RS2CA,2116.34,
4752,BDCQ.SF2RS2CA,1962.861,
4753,BDCQ.SF2RS2CA,2153.351,
4754,BDCQ.SF2RS2CA,2192.23,
4755,BDCQ.SF2RSCA,1955.985,
4756,BDCQ.SF2RSCA,1976.235,
4757,BDCQ.SF2RSCA,2086.291,
4758,BDCQ.SF2RSCA,1937.908,
4759,BDCQ.SF2RSCA,2056.768,
4760,BDCQ.SF2RSCA,2145.004,
4761,BDCQ.SF2RSCA,2122.811,
4762,BDCQ.SF2RSCA,2058.669,
4763,BDCQ.SF2RSCA,2203.856,
4764,BDCQ.SF2RSCA,2268.43,
4765,BDCQ.SF2RSCA,2329.17,
4766,BDCQ.SF2RSCA,2206.154,
4767,BDCQ.SF2RSCA,2320.597,
4768,BDCQ.SF2RSCA,2418.464,
4769,BDCQ.SF2RSCA,2473.131,
4770,BDCQ.SF2RSCA,2259.468,
4771,BDCQ.SF2RSCA,1736.7,
4772,BDCQ.SF2RSCA,2331.735,
4773,BDCQ.SF2RSCA,2423.979,
4774,BDCQ.SF2RSCA,2305.264,
4775,BDCQ.SF2RSCA,2564.935,
4776,BDCQ.SF2RSCA,2432.889,
4777,BDCQ.SF2RSCA,2470.937,
4778,BDCQ.SF2RSCA,2397.228,
4779,BDCQ.SF2RSCA,2644.566,
4780,BDCQ.SF2RSCA,2860.326,
4781,BDCQ.SF2RSCA,2918.481,
4782,BDCQ.SF2RSCA,2721.605,
4783,BDCQ.SF2RSCA,2939.936,
4784,BDCQ.SF2RSCA,3094.529,
4785,BDCQ.SF3AA2CA,65.087,
4786,BDCQ.SF3AA2CA,66.088,
4787,BDCQ.SF3AA2CA,72.872,
4788,BDCQ.SF3AA2CA,69.398,
4789,BDCQ.SF3AA2CA,74.397,
4790,BDCQ.SF3AA2CA,75.9,
4791,BDCQ.SF3AA2CA,81.895,
4792,BDCQ.SF3AA2CA,74.725,
4793,BDCQ.SF3AA2CA,79.656,
4794,BDCQ.SF3AA2CA,81.839,
4795,BDCQ.SF3AA2CA,89.402,
4796,BDCQ.SF3AA2CA,81.395,
4797,BDCQ.SF3AA2CA,86.854,
4798,BDCQ.SF3AA2CA,81.939,
4799,BDCQ.SF3AA2CA,91.781,
4800,BDCQ.SF3AA2CA,78.472,
4801,BDCQ.SF3AA2CA,79.002,
4802,BDCQ.SF3AA2CA,88.719,
4803,BDCQ.SF3AA2CA,93.38,
4804,BDCQ.SF3AA2CA,88.814,
4805,BDCQ.SF3AA2CA,98.222,
4806,BDCQ.SF3AA2CA,95.306,
4807,BDCQ.SF3AA2CA,101.688,
4808,BDCQ.SF3AA2CA,93.715,
4809,BDCQ.SF3AA2CA,95.614,
4810,BDCQ.SF3AA2CA,94.923,
4811,BDCQ.SF3AA2CA,99.338,
4812,BDCQ.SF3AA2CA,91.408,
4813,BDCQ.SF3AA2CA,95.25,
4814,BDCQ.SF3AA2CA,92.528,
4815,BDCQ.SF3AA3CA,248.614,
4816,BDCQ.SF3AA3CA,262.537,
4817,BDCQ.SF3AA3CA,275.79,
4818,BDCQ.SF3AA3CA,282.589,
4819,BDCQ.SF3AA3CA,267.714,
4820,BDCQ.SF3AA3CA,286.859,
4821,BDCQ.SF3AA3CA,335.184,
4822,BDCQ.SF3AA3CA,317.094,
4823,BDCQ.SF3AA3CA,295.189,
4824,BDCQ.SF3AA3CA,318.822,
4825,BDCQ.SF3AA3CA,362.161,
4826,BDCQ.SF3AA3CA,361.866,
4827,BDCQ.SF3AA3CA,322.223,
4828,BDCQ.SF3AA3CA,329.301,
4829,BDCQ.SF3AA3CA,389.322,
4830,BDCQ.SF3AA3CA,356.854,
4831,BDCQ.SF3AA3CA,340.58,
4832,BDCQ.SF3AA3CA,357.416,
4833,BDCQ.SF3AA3CA,401.85,
4834,BDCQ.SF3AA3CA,385.068,
4835,BDCQ.SF3AA3CA,369.6,
4836,BDCQ.SF3AA3CA,385.306,
4837,BDCQ.SF3AA3CA,419.618,
4838,BDCQ.SF3AA3CA,416.205,
4839,BDCQ.SF3AA3CA,396.84,
4840,BDCQ.SF3AA3CA,411.695,
4841,BDCQ.SF3AA3CA,436.481,
4842,BDCQ.SF3AA3CA,451.609,
4843,BDCQ.SF3AA3CA,423.813,
4844,BDCQ.SF3AA3CA,449.925,
4845,BDCQ.SF3AACA,313.701,
4846,BDCQ.SF3AACA,328.625,
4847,BDCQ.SF3AACA,348.662,
4848,BDCQ.SF3AACA,351.987,
4849,BDCQ.SF3AACA,342.111,
4850,BDCQ.SF3AACA,362.759,
4851,BDCQ.SF3AACA,417.079,
4852,BDCQ.SF3AACA,391.819,
4853,BDCQ.SF3AACA,374.845,
4854,BDCQ.SF3AACA,400.661,
4855,BDCQ.SF3AACA,451.563,
4856,BDCQ.SF3AACA,443.261,
4857,BDCQ.SF3AACA,409.077,
4858,BDCQ.SF3AACA,411.24,
4859,BDCQ.SF3AACA,481.103,
4860,BDCQ.SF3AACA,435.326,
4861,BDCQ.SF3AACA,419.583,
4862,BDCQ.SF3AACA,446.135,
4863,BDCQ.SF3AACA,495.23,
4864,BDCQ.SF3AACA,473.882,
4865,BDCQ.SF3AACA,467.822,
4866,BDCQ.SF3AACA,480.612,
4867,BDCQ.SF3AACA,521.307,
4868,BDCQ.SF3AACA,509.92,
4869,BDCQ.SF3AACA,492.454,
4870,BDCQ.SF3AACA,506.619,
4871,BDCQ.SF3AACA,535.819,
4872,BDCQ.SF3AACA,543.017,
4873,BDCQ.SF3AACA,519.062,
4874,BDCQ.SF3AACA,542.452,
4875,BDCQ.SF3BB1CA,142.381,
4876,BDCQ.SF3BB1CA,139.121,
4877,BDCQ.SF3BB1CA,130.689,
4878,BDCQ.SF3BB1CA,150.517,
4879,BDCQ.SF3BB1CA,153.039,
4880,BDCQ.SF3BB1CA,155.55,
4881,BDCQ.SF3BB1CA,152.894,
4882,BDCQ.SF3BB1CA,142.389,
4883,BDCQ.SF3BB1CA,158.069,
4884,BDCQ.SF3BB1CA,145.363,
4885,BDCQ.SF3BB1CA,146.51,
4886,BDCQ.SF3BB1CA,152.792,
4887,BDCQ.SF3BB1CA,158.622,
4888,BDCQ.SF3BB1CA,150.089,
4889,BDCQ.SF3BB1CA,159.021,
4890,BDCQ.SF3BB1CA,148.941,
4891,BDCQ.SF3BB1CA,143.966,
4892,BDCQ.SF3BB1CA,127.264,
4893,BDCQ.SF3BB1CA,143.061,
4894,BDCQ.SF3BB1CA,145.806,
4895,BDCQ.SF3BB1CA,144.914,
4896,BDCQ.SF3BB1CA,153.799,
4897,BDCQ.SF3BB1CA,165.566,
4898,BDCQ.SF3BB1CA,166.655,
4899,BDCQ.SF3BB1CA,176.322,
4900,BDCQ.SF3BB1CA,169.713,
4901,BDCQ.SF3BB1CA,179.528,
4902,BDCQ.SF3BB1CA,182.146,
4903,BDCQ.SF3BB1CA,196.422,
4904,BDCQ.SF3BB1CA,185.53,
4905,BDCQ.SF3BBCA,142.381,
4906,BDCQ.SF3BBCA,139.121,
4907,BDCQ.SF3BBCA,130.689,
4908,BDCQ.SF3BBCA,150.517,
4909,BDCQ.SF3BBCA,153.039,
4910,BDCQ.SF3BBCA,155.55,
4911,BDCQ.SF3BBCA,152.894,
4912,BDCQ.SF3BBCA,142.389,
4913,BDCQ.SF3BBCA,158.069,
4914,BDCQ.SF3BBCA,145.363,
4915,BDCQ.SF3BBCA,146.51,
4916,BDCQ.SF3BBCA,152.792,
4917,BDCQ.SF3BBCA,158.622,
4918,BDCQ.SF3BBCA,150.089,
4919,BDCQ.SF3BBCA,159.021,
4920,BDCQ.SF3BBCA,148.941,
4921,BDCQ.SF3BBCA,143.966,
4922,BDCQ.SF3BBCA,127.264,
4923,BDCQ.SF3BBCA,143.061,
4924,BDCQ.SF3BBCA,145.806,
4925,BDCQ.SF3BBCA,144.914,
4926,BDCQ.SF3BBCA,153.799,
4927,BDCQ.SF3BBCA,165.566,
4928,BDCQ.SF3BBCA,166.655,
4929,BDCQ.SF3BBCA,176.322,
4930,BDCQ.SF3BBCA,169.713,
4931,BDCQ.SF3BBCA,179.528,
4932,BDCQ.SF3BBCA,182.146,
4933,BDCQ.SF3BBCA,196.422,
4934,BDCQ.SF3BBCA,185.53,
4935,BDCQ.SF3CC1CA,1231.999,
4936,BDCQ.SF3CC1CA,1146.566,
4937,BDCQ.SF3CC1CA,1280.539,
